customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST00176,Female,1,Yes,No,7,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,No,Credit card (automatic),30.1,234.44,Yes
CUST00177,Male,0,No,Yes,34,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,59.21,2749.54,Yes
CUST00178,Male,0,Yes,No,45,Yes,No,Fiber optic,Yes,No,Yes,No,No internet service,Yes,Two year,Yes,Mailed check,93.35,6622.53,No
CUST00179,Male,0,No,No,10,Yes,Yes,Fiber optic,Yes,No,Yes,No internet service,No internet service,Yes,Two year,Yes,Mailed check,88.39,5943.25,Yes
CUST00180,Male,0,Yes,No,60,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,One year,No,Electronic check,111.88,3460.45,No
CUST00181,Male,0,Yes,No,43,Yes,Yes,DSL,No,No,No,No internet service,No,No,Month-to-month,Yes,Bank transfer (automatic),25.94,444.99,No
CUST00182,Male,0,No,Yes,10,Yes,Yes,Fiber optic,No,Yes,Yes,No internet service,No,Yes,Month-to-month,No,Bank transfer (automatic),110.32,1710.23,Yes
CUST00183,Female,0,No,Yes,10,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,No,Credit card (automatic),65.13,397.06,Yes
CUST00184,Male,0,Yes,No,21,Yes,Yes,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),62.05,4322.57,No
CUST00185,Male,0,Yes,No,61,Yes,No phone service,DSL,No,Yes,Yes,No,No,Yes,Two year,No,Electronic check,63.05,3281.1,No
CUST00186,Male,0,No,No,47,Yes,No,DSL,No,Yes,No,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),89.48,2548.93,Yes
CUST00187,Female,0,Yes,Yes,62,No,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,64.79,2486.6,No
CUST00188,Male,0,Yes,No,50,Yes,No,DSL,No,Yes,No,No internet service,No,Yes,Two year,Yes,Mailed check,117.77,4134.44,No
CUST00189,Male,0,No,No,44,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Mailed check,88.03,1991.37,Yes
CUST00190,Female,0,Yes,Yes,32,No,No,DSL,No internet service,Yes,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,80.58,2118.48,Yes
CUST00191,Male,0,Yes,Yes,59,Yes,Yes,Fiber optic,Yes,No internet service,No,Yes,No,No internet service,Month-to-month,Yes,Electronic check,35.75,1740.02,Yes
CUST00192,Male,1,Yes,Yes,1,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,43.79,808.77,Yes
CUST00193,Male,0,Yes,Yes,12,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes,Two year,Yes,Bank transfer (automatic),88.06,98.37,No
CUST00194,Male,0,Yes,Yes,65,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,Yes,Mailed check,57.84,3927.36,No
CUST00195,Male,0,No,Yes,56,No,No,DSL,No internet service,No,No,No,No,No,Two year,Yes,Mailed check,96.68,369.13,No
CUST00196,Female,0,Yes,No,42,No,Yes,DSL,No,No internet service,No,No,Yes,No internet service,Two year,No,Electronic check,62.86,2358.03,No
CUST00197,Female,0,No,No,44,No,Yes,No,No,No,No,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),107.18,4696.42,No
CUST00198,Female,0,No,Yes,30,No,Yes,DSL,Yes,No,No internet service,Yes,No,No,Month-to-month,Yes,Credit card (automatic),79.61,917.09,No
CUST00199,Male,0,Yes,No,9,Yes,No,DSL,Yes,Yes,No,No internet service,No,Yes,Month-to-month,Yes,Mailed check,104.43,2118.51,Yes
CUST00200,Male,0,No,Yes,22,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes,One year,No,Credit card (automatic),108.09,3366.71,No
CUST00201,Male,0,Yes,No,28,Yes,Yes,No,No,Yes,No,Yes,No internet service,Yes,One year,Yes,Bank transfer (automatic),52.92,432.18,Yes
CUST00202,Female,0,No,Yes,30,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),59.31,1705.0,No
CUST00203,Male,0,No,Yes,17,Yes,No,DSL,No,Yes,No internet service,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,92.4,6631.91,No
CUST00204,Male,1,No,No,10,Yes,No,DSL,No,Yes,No,No internet service,Yes,Yes,Month-to-month,Yes,Mailed check,32.27,2205.06,No
CUST00205,Female,0,Yes,No,46,No,Yes,Fiber optic,Yes,Yes,No,Yes,No,Yes,One year,No,Electronic check,34.41,1005.19,No
CUST00206,Male,0,No,Yes,2,Yes,Yes,Fiber optic,No internet service,Yes,No,No,Yes,Yes,One year,No,Bank transfer (automatic),102.17,6506.3,No
CUST00207,Female,0,No,Yes,1,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),21.29,853.58,No
CUST00208,Female,0,No,Yes,53,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,23.76,1679.98,Yes
CUST00209,Female,0,Yes,Yes,71,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,One year,Yes,Electronic check,77.56,3299.49,No
CUST00210,Male,0,Yes,Yes,30,Yes,No phone service,No,Yes,No,Yes,Yes,No,No,Month-to-month,No,Credit card (automatic),116.29,801.56,Yes
CUST00211,Male,0,No,Yes,7,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,Yes,One year,Yes,Electronic check,113.27,5159.51,No
CUST00212,Male,0,No,No,42,Yes,Yes,DSL,No,Yes,No,Yes,Yes,No,Two year,Yes,Electronic check,64.1,1765.35,No
CUST00213,Male,0,No,No,47,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,99.91,5200.38,No
CUST00214,Male,0,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),89.65,2409.68,Yes
CUST00215,Male,0,Yes,No,21,Yes,Yes,DSL,No,No internet service,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,100.36,2472.8,Yes
CUST00216,Male,0,Yes,No,4,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,44.27,2133.34,Yes
CUST00217,Female,0,Yes,Yes,6,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),52.66,423.1,Yes
CUST00218,Male,0,No,Yes,19,Yes,Yes,DSL,No,No,No,No,No,Yes,One year,No,Electronic check,97.69,1349.69,Yes
CUST00219,Female,0,Yes,No,1,No,Yes,Fiber optic,Yes,No,No,No,No,Yes,One year,No,Electronic check,47.34,1423.13,No
CUST00220,Male,0,No,Yes,31,Yes,No,Fiber optic,Yes,No,No internet service,No internet service,Yes,No,Two year,No,Electronic check,95.79,177.81,No
CUST00221,Male,0,No,No,2,No,Yes,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),95.27,1398.65,Yes
CUST00222,Male,0,No,No,40,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Mailed check,96.45,3922.15,No
CUST00223,Female,1,Yes,Yes,41,No,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,63.65,3354.84,Yes
CUST00224,Female,0,No,Yes,44,Yes,Yes,Fiber optic,No internet service,Yes,No,Yes,Yes,No,One year,Yes,Electronic check,39.27,1053.12,No
CUST00225,Female,0,Yes,No,70,Yes,Yes,Fiber optic,No,Yes,No,Yes,No internet service,Yes,One year,Yes,Mailed check,29.56,960.48,No
CUST00226,Female,0,No,No,16,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),39.4,1011.65,Yes
CUST00227,Male,0,Yes,No,46,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Credit card (automatic),69.08,479.42,No
CUST00228,Female,0,No,No,68,Yes,Yes,Fiber optic,No internet service,No,No,No,Yes,No,One year,Yes,Mailed check,46.1,3125.38,No
CUST00229,Male,0,Yes,Yes,23,Yes,No phone service,DSL,Yes,No internet service,No internet service,No,No,Yes,Month-to-month,Yes,Mailed check,105.87,3781.59,No
CUST00230,Male,0,No,No,70,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,93.33,902.66,Yes
CUST00231,Female,0,Yes,Yes,33,Yes,No,Fiber optic,No,Yes,No internet service,No,Yes,No,One year,No,Bank transfer (automatic),94.06,6001.86,No
CUST00232,Female,0,No,No,49,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Two year,Yes,Mailed check,49.6,1679.79,No
CUST00233,Female,0,No,No,41,Yes,No,No,Yes,No,Yes,No,No internet service,No,One year,No,Electronic check,67.01,2502.03,No
CUST00234,Female,1,No,Yes,32,Yes,Yes,Fiber optic,No internet service,No,Yes,No,No,Yes,One year,Yes,Electronic check,83.41,4603.16,No
CUST00235,Female,0,Yes,Yes,26,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,One year,No,Credit card (automatic),64.44,2238.48,No
CUST00236,Female,0,No,Yes,58,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),99.45,3669.43,No
CUST00237,Female,0,No,Yes,18,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No internet service,One year,Yes,Electronic check,79.09,461.74,No
CUST00238,Female,0,No,Yes,2,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,No,Credit card (automatic),79.75,2839.3,Yes
CUST00239,Male,0,Yes,No,70,Yes,No,DSL,No,Yes,No,No,No,No,One year,No,Mailed check,25.75,472.51,No
CUST00240,Female,0,No,No,24,Yes,No,DSL,No,No,Yes,No,Yes,No,Two year,Yes,Bank transfer (automatic),99.43,2808.54,No
CUST00241,Female,0,No,No,14,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,No,Bank transfer (automatic),32.36,1370.25,Yes
CUST00242,Male,0,Yes,Yes,59,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,40.05,215.1,Yes
CUST00243,Female,0,No,Yes,22,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,One year,No,Electronic check,31.81,232.35,No
CUST00244,Male,0,Yes,Yes,10,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,103.54,3039.21,Yes
CUST00245,Male,0,No,No,58,Yes,No,DSL,No,Yes,No,No,No internet service,No internet service,One year,Yes,Electronic check,108.44,5141.55,No
CUST00246,Female,1,Yes,Yes,33,Yes,No phone service,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,117.74,6001.96,Yes
CUST00247,Male,0,Yes,No,6,Yes,No,Fiber optic,No,Yes,No internet service,No,Yes,Yes,One year,No,Electronic check,36.56,2495.95,Yes
CUST00248,Male,0,Yes,No,43,Yes,Yes,DSL,Yes,Yes,No internet service,No,Yes,No internet service,Month-to-month,Yes,Credit card (automatic),105.01,349.54,Yes
CUST00249,Male,0,No,No,63,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,78.18,1480.9,Yes
CUST00250,Male,1,No,Yes,22,Yes,No,DSL,No internet service,Yes,Yes,No,No internet service,Yes,Month-to-month,Yes,Mailed check,110.23,6867.06,Yes
CUST00251,Female,0,Yes,No,57,Yes,No phone service,DSL,No,Yes,Yes,No internet service,Yes,No,Month-to-month,No,Bank transfer (automatic),49.23,916.06,No
CUST00252,Male,0,No,No,19,No,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,47.73,1559.93,Yes
CUST00253,Female,0,No,No,26,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,100.55,4676.59,Yes
CUST00254,Male,0,Yes,Yes,59,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,44.77,3046.0,Yes
CUST00255,Male,0,Yes,No,7,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,One year,No,Mailed check,27.24,1771.93,No
CUST00256,Male,0,Yes,Yes,66,Yes,No,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,64.06,2839.06,Yes
CUST00257,Male,1,Yes,Yes,1,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,No,Electronic check,80.48,3952.25,No
CUST00258,Female,0,No,No,21,Yes,No phone service,Fiber optic,Yes,No,No internet service,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),90.66,5794.53,Yes
CUST00259,Female,0,No,No,69,Yes,No,DSL,No internet service,No,Yes,Yes,No internet service,Yes,One year,No,Electronic check,34.13,1505.81,No
CUST00260,Male,0,No,Yes,35,Yes,Yes,DSL,No,No internet service,No,No internet service,Yes,Yes,Month-to-month,Yes,Mailed check,71.45,1235.48,No
CUST00261,Male,0,No,No,23,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,One year,No,Bank transfer (automatic),53.33,266.16,No
CUST00262,Female,1,No,Yes,11,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),64.89,2775.36,Yes
CUST00263,Male,0,No,Yes,21,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,Two year,Yes,Electronic check,29.62,1645.68,No
CUST00264,Male,0,Yes,Yes,22,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,94.02,4780.66,Yes
CUST00265,Male,0,No,No,62,Yes,No,Fiber optic,No internet service,Yes,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),84.11,3588.94,Yes
CUST00266,Female,0,No,Yes,29,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,No,Month-to-month,No,Electronic check,73.08,2601.66,Yes
CUST00267,Female,0,No,Yes,18,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),38.05,1888.39,Yes
CUST00268,Female,0,Yes,No,25,Yes,No,Fiber optic,No,Yes,No internet service,No,Yes,No,One year,No,Electronic check,37.28,239.15,No
CUST00269,Male,0,Yes,No,10,Yes,No,Fiber optic,No,No internet service,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,40.13,1545.24,Yes
CUST00270,Male,1,No,Yes,19,Yes,No,DSL,No,Yes,Yes,No,Yes,No,Two year,No,Credit card (automatic),98.78,1525.25,No
CUST00271,Female,0,Yes,Yes,55,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),56.04,2532.28,No
CUST00272,Female,1,Yes,Yes,44,No,Yes,Fiber optic,No internet service,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,57.5,141.18,No
CUST00273,Female,0,No,No,67,No,No,Fiber optic,No internet service,No,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,55.53,3413.72,No
CUST00274,Female,0,No,Yes,46,Yes,No phone service,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,32.76,1234.86,No
CUST00275,Male,0,No,Yes,57,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,105.12,3645.75,Yes
CUST00276,Female,0,Yes,No,9,Yes,No phone service,Fiber optic,Yes,Yes,No,No,No,Yes,Two year,Yes,Mailed check,76.89,5087.64,No
CUST00277,Male,0,Yes,No,21,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,Two year,Yes,Bank transfer (automatic),119.49,2244.94,No
CUST00278,Female,0,No,Yes,70,Yes,No phone service,Fiber optic,No,No internet service,No,No,Yes,No internet service,One year,Yes,Electronic check,71.73,1219.22,No
CUST00279,Male,0,Yes,No,23,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,One year,Yes,Electronic check,88.92,176.12,Yes
CUST00280,Female,0,Yes,Yes,65,Yes,Yes,Fiber optic,No internet service,No,No,No,No,Yes,One year,Yes,Electronic check,100.99,604.82,No
CUST00281,Female,0,Yes,Yes,60,Yes,Yes,DSL,Yes,No,No internet service,No internet service,Yes,Yes,Month-to-month,No,Electronic check,101.67,1286.76,No
CUST00282,Female,0,No,No,6,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,No,Month-to-month,No,Mailed check,63.83,2131.43,Yes
CUST00283,Female,0,No,Yes,71,Yes,Yes,No,Yes,No internet service,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),58.04,3308.42,No
CUST00284,Male,0,No,Yes,37,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No internet service,Yes,Month-to-month,No,Bank transfer (automatic),34.78,419.52,Yes
CUST00285,Female,0,No,No,20,Yes,No,Fiber optic,No internet service,Yes,Yes,No,Yes,No internet service,Month-to-month,Yes,Mailed check,96.94,1478.47,Yes
CUST00286,Male,0,No,Yes,7,Yes,No,Fiber optic,No internet service,No,No,No,Yes,Yes,Two year,No,Credit card (automatic),82.59,2637.31,No
CUST00287,Male,1,Yes,No,27,Yes,Yes,DSL,No,Yes,Yes,No,No,No,Two year,Yes,Bank transfer (automatic),37.05,2565.72,No
CUST00288,Male,0,Yes,Yes,53,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),69.67,4937.07,Yes
CUST00289,Male,0,Yes,No,30,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,One year,No,Electronic check,76.98,4784.42,No
CUST00290,Female,0,Yes,No,40,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No internet service,Month-to-month,Yes,Electronic check,106.51,154.04,No
CUST00291,Male,0,Yes,No,36,Yes,Yes,DSL,No,No,Yes,Yes,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),28.6,1223.06,Yes
CUST00292,Male,0,Yes,No,37,Yes,Yes,No,Yes,No,No,No,No,Yes,Month-to-month,No,Electronic check,36.18,476.36,Yes
CUST00293,Male,0,No,No,50,No,Yes,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,73.39,4610.97,Yes
CUST00294,Female,1,No,No,36,Yes,No,DSL,No,Yes,No internet service,No,Yes,No,Month-to-month,No,Electronic check,24.58,934.86,Yes
CUST00295,Female,0,Yes,Yes,30,Yes,Yes,Fiber optic,No internet service,No,Yes,No,No,Yes,One year,Yes,Bank transfer (automatic),58.35,2446.3,Yes
CUST00296,Female,0,No,Yes,61,Yes,Yes,Fiber optic,No internet service,Yes,No,Yes,No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),21.58,623.68,No
CUST00297,Female,0,Yes,No,17,No,Yes,Fiber optic,No internet service,No,No,No,No internet service,No,Month-to-month,Yes,Electronic check,45.75,711.22,Yes
CUST00298,Male,0,Yes,Yes,5,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,One year,Yes,Bank transfer (automatic),36.14,1923.31,No
CUST00299,Male,0,No,No,8,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,One year,No,Mailed check,48.59,1852.01,No
CUST00300,Female,0,No,No,10,Yes,No,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),96.72,6267.18,No
CUST00301,Male,0,Yes,Yes,1,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No internet service,Month-to-month,No,Credit card (automatic),54.73,1021.59,Yes
CUST00302,Male,1,No,No,28,Yes,Yes,DSL,Yes,Yes,Yes,No,No internet service,No,Month-to-month,No,Mailed check,109.27,1570.09,Yes
CUST00303,Male,0,Yes,Yes,50,Yes,No phone service,DSL,No,Yes,No,No,No,Yes,One year,No,Bank transfer (automatic),47.69,1801.59,No
CUST00304,Female,0,Yes,No,68,Yes,Yes,DSL,No internet service,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,32.83,1715.8,No
CUST00305,Female,0,Yes,No,22,Yes,Yes,Fiber optic,No internet service,Yes,No internet service,No,Yes,No,Two year,No,Mailed check,26.0,70.17,No
CUST00306,Male,0,Yes,Yes,6,Yes,No,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),119.21,2627.52,Yes
CUST00307,Female,0,Yes,No,55,Yes,No phone service,DSL,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,29.6,1112.53,Yes
CUST00308,Female,0,No,No,61,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,One year,No,Electronic check,56.15,870.03,No
CUST00309,Female,0,Yes,No,14,Yes,Yes,DSL,No,No,Yes,No,No,Yes,Two year,Yes,Electronic check,104.71,3501.29,No
CUST00310,Female,0,No,Yes,52,Yes,No,DSL,Yes,Yes,No,No,No,Yes,Two year,Yes,Bank transfer (automatic),42.67,2114.31,No
CUST00311,Female,0,Yes,Yes,42,Yes,Yes,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,26.48,1617.66,Yes
CUST00312,Male,1,No,Yes,34,Yes,No,Fiber optic,No internet service,No,Yes,No,No,Yes,One year,Yes,Electronic check,74.16,477.6,No
CUST00313,Female,0,Yes,Yes,13,No,No phone service,No,No internet service,Yes,No internet service,Yes,Yes,No,Month-to-month,Yes,Mailed check,23.49,183.05,No
CUST00314,Male,1,No,Yes,68,Yes,No,DSL,No,No,No,No,Yes,Yes,One year,No,Bank transfer (automatic),91.96,6481.76,No
CUST00315,Male,1,Yes,No,48,Yes,No,Fiber optic,Yes,No,No internet service,No,No,Yes,Month-to-month,Yes,Electronic check,80.03,5451.5,Yes
CUST00316,Female,0,Yes,Yes,17,Yes,Yes,No,No,Yes,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),43.17,2223.62,No
CUST00317,Male,0,No,Yes,50,No,Yes,DSL,No,No,No,Yes,No internet service,No internet service,Month-to-month,No,Mailed check,69.13,2843.42,Yes
CUST00318,Male,0,No,No,0,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,20.67,1337.74,Yes
CUST00319,Male,0,No,No,26,Yes,No,No,No,Yes,Yes,No,Yes,No internet service,Month-to-month,No,Electronic check,74.2,4024.81,Yes
CUST00320,Female,0,No,Yes,63,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,Two year,No,Electronic check,97.49,4311.98,No
CUST00321,Female,0,No,No,59,Yes,No,DSL,No,Yes,No internet service,No,Yes,No,Month-to-month,Yes,Electronic check,25.83,1515.05,No
CUST00322,Male,1,No,No,40,No,No,No,Yes,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,42.55,1081.36,Yes
CUST00323,Female,0,Yes,No,20,Yes,No,DSL,Yes,No internet service,Yes,Yes,No internet service,Yes,One year,Yes,Electronic check,82.37,276.27,No
CUST00324,Female,0,Yes,Yes,13,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,One year,Yes,Mailed check,24.8,460.5,No
CUST00325,Female,0,Yes,No,19,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),101.53,6586.41,Yes
CUST00326,Female,1,No,No,10,Yes,Yes,DSL,Yes,Yes,Yes,No internet service,Yes,Yes,Month-to-month,No,Electronic check,52.45,3218.76,Yes
CUST00327,Male,0,No,Yes,65,Yes,Yes,No,Yes,Yes,Yes,No,Yes,No,Month-to-month,No,Mailed check,41.1,984.36,Yes
CUST00328,Male,1,No,No,23,Yes,No,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,105.18,5247.02,Yes
CUST00329,Female,0,Yes,No,36,No,No,DSL,No,Yes,No internet service,No,Yes,Yes,Month-to-month,No,Mailed check,85.43,6019.98,No
CUST00330,Female,0,No,Yes,23,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,One year,Yes,Bank transfer (automatic),109.88,7025.34,No
CUST00331,Male,0,Yes,Yes,14,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,One year,No,Bank transfer (automatic),59.07,2756.05,Yes
CUST00332,Male,0,No,Yes,11,Yes,Yes,No,Yes,Yes,No,No internet service,Yes,No,One year,Yes,Bank transfer (automatic),117.98,3868.47,No
CUST00333,Female,0,No,No,63,No,No phone service,Fiber optic,Yes,No,No,Yes,No internet service,Yes,Month-to-month,Yes,Electronic check,115.5,5157.73,No
CUST00334,Male,0,No,Yes,30,Yes,No,No,No,No,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,77.0,5453.1,Yes
CUST00335,Female,0,Yes,Yes,52,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),92.76,2143.31,No
CUST00336,Female,0,No,No,71,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),57.23,397.42,Yes
CUST00337,Male,0,Yes,No,43,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),25.8,1819.43,Yes
CUST00338,Male,1,No,No,29,Yes,No phone service,No,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,53.0,1419.01,Yes
CUST00339,Female,0,No,No,34,No,Yes,Fiber optic,No,No,Yes,No internet service,Yes,No,Two year,No,Bank transfer (automatic),45.72,1498.64,No
CUST00340,Female,0,No,No,20,Yes,No,DSL,No,Yes,No internet service,Yes,No,No,Month-to-month,Yes,Mailed check,33.44,801.46,No
CUST00341,Male,0,No,Yes,62,Yes,Yes,DSL,No,Yes,No,Yes,Yes,No internet service,Month-to-month,Yes,Electronic check,68.53,1653.61,Yes
CUST00342,Female,0,Yes,Yes,16,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Two year,Yes,Electronic check,113.39,2148.26,No
CUST00343,Male,0,No,Yes,11,Yes,No,Fiber optic,No internet service,No internet service,Yes,No,No,Yes,One year,No,Electronic check,108.39,2920.86,No
CUST00344,Female,0,Yes,No,17,Yes,No,DSL,No,Yes,No internet service,No internet service,No,No,Month-to-month,Yes,Mailed check,48.18,2667.45,No
CUST00345,Male,0,No,Yes,59,Yes,Yes,Fiber optic,Yes,No internet service,Yes,Yes,No,Yes,One year,Yes,Bank transfer (automatic),119.98,3705.71,No
CUST00346,Male,0,No,No,66,No,Yes,Fiber optic,No internet service,Yes,No,No,No,Yes,Month-to-month,No,Mailed check,111.04,5503.6,Yes
CUST00347,Male,0,No,No,14,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,Two year,Yes,Credit card (automatic),29.39,1399.71,No
CUST00348,Female,0,Yes,Yes,15,Yes,No,DSL,No,Yes,No,No,No,No,One year,Yes,Electronic check,44.25,2102.75,No
CUST00349,Female,0,No,Yes,21,Yes,Yes,Fiber optic,Yes,No internet service,No,Yes,Yes,Yes,Month-to-month,No,Mailed check,52.91,2976.16,No
CUST00350,Male,0,Yes,No,62,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),42.34,2252.19,Yes
CUST00351,Female,0,Yes,No,30,Yes,No,DSL,No internet service,No,No,No internet service,No,No,Month-to-month,Yes,Electronic check,34.1,1071.84,Yes
CUST00352,Male,0,No,Yes,0,Yes,No,DSL,No,No,No,No,No,Yes,One year,Yes,Electronic check,60.16,1222.11,Yes
